Customer ID,TotalSpending,NumberOfOrders,Cluster
13800.0,110.84,2,0
13802.0,1152.37,18,2
13803.0,165.93,3,0
13804.0,82.24,2,0
13807.0,199.65,4,0
13809.0,64.4,2,0
13813.0,329.56,7,0
13814.0,75.7,2,0
13815.0,557.35,5,0
13818.0,6.72,1,0
13819.0,145.91,4,0
13820.0,277.24,5,0
13821.0,554.45,5,0
13823.0,645.87,6,0
13824.0,181.35,9,0
13825.0,110.3,2,0
13829.0,8.5,1,0
13830.0,99.85,2,0
13831.0,561.63,15,2
13832.0,141.64,1,0
13833.0,65.24,1,0
13834.0,153.19,3,0
13835.0,107.3,4,0
13836.0,140.35999999999999,3,0
13838.0,934.71,7,0
13839.0,39.45,1,0
13840.0,114.98,1,0
13842.0,648.14,11,0
13843.0,70.5,1,0
13846.0,61.77,1,0
13847.0,112.69,1,0
13848.0,1.92,6,0
13849.0,511.51,4,0
13851.0,206.75,6,0
13852.0,48.35,2,0
13854.0,290.54,17,2
13855.0,243.74,5,0
13856.0,208.83,10,0
13857.0,276.84,7,0
13859.0,75.9,1,0
13861.0,68.34,3,0
13862.0,42.57,1,0
13863.0,271.04,4,0
13864.0,3.45,1,0
13869.0,1665.22,6,0
13870.0,202.22,8,0
13871.0,233.44,7,0
13872.0,265.99,6,0
13873.0,170.31,5,0
13874.0,178.53,9,0
13875.0,700.63,9,0
13877.0,55.18,4,0
13878.0,306.04,3,0
13879.0,81.81,1,0
13880.0,135.83,5,0
13881.0,833.16,29,2
13883.0,568.11,17,2
13884.0,467.37,8,0
13888.0,579.26,5,0
13889.0,223.07,7,0
13890.0,205.31,8,0
13891.0,256.75,3,0
13892.0,4.93,2,0
13895.0,442.86,3,0
13896.0,68.15,1,0
13897.0,98.7,2,0
13898.0,62.01,1,0
13900.0,144.0,4,0
13901.0,639.0,15,2
13902.0,81.25,8,0
13903.0,31.8,1,0
13905.0,78.7,3,0
13906.0,0.42,1,0
13907.0,8.45,1,0
13909.0,136.73,2,0
13910.0,127.66,1,0
13911.0,202.53,13,2
13912.0,34.65,1,0
13913.0,30.39,1,0
13915.0,15.8,2,0
13916.0,384.87,5,0
13919.0,143.54,2,0
13920.0,239.59,5,0
13921.0,247.1,5,0
13922.0,69.3,4,0
13927.0,65.19,2,0
13929.0,180.95,11,0
13931.0,525.37,9,0
13935.0,315.14,3,0
13936.0,95.46,2,0
13937.0,130.46,2,0
13939.0,151.45,6,0
13941.0,171.7,12,0
13942.0,0.32,1,0
13943.0,66.08,1,0
13944.0,63.68,1,0
13945.0,171.85,2,0
13946.0,95.51,4,0
13948.0,78.53999999999999,4,0
13952.0,1009.13,14,2
13953.0,6.25,5,0
13955.0,156.63,1,0
13957.0,141.5,3,0
13958.0,1045.64,12,2
13959.0,187.35,3,0
13961.0,76.15,2,0
13962.0,58.85,1,0
13963.0,561.82,15,2
13964.0,77.68,3,0
13965.0,120.01,5,0
13966.0,34.17,1,0
13967.0,20.9,1,0
13968.0,8.01,1,0
13969.0,1184.33,20,2
13970.0,42.33,2,0
13971.0,275.21,7,0
13974.0,68.34,3,0
13975.0,773.26,7,0
13976.0,225.12,3,0
13977.0,32.66,1,0
13979.0,965.03,10,0
13980.0,231.85,8,0
13981.0,78.45,2,0
13982.0,344.85,9,0
13983.0,560.0,18,2
13984.0,149.68,8,0
13985.0,362.41,8,0
13987.0,88.33,2,0
13988.0,179.18,2,0
13989.0,50.47,3,0
13992.0,15.6,2,0
13993.0,614.05,12,2
13995.0,377.73,12,0
13996.0,119.25,2,0
13997.0,203.74,3,0
13998.0,148.85,3,0
13999.0,745.72,21,2
14000.0,85.17,6,0
14001.0,238.3,7,0
14003.0,47.15,1,0
14004.0,261.46999999999997,4,0
14006.0,72.38,4,0
14007.0,31.79,1,0
14008.0,70.71,2,0
14009.0,50.94,1,0
14010.0,86.9,3,0
14011.0,44.01,3,0
14013.0,191.35,3,0
14014.0,137.03,2,0
14016.0,947.05,8,0
14017.0,65.15,1,0
14018.0,34.17,1,0
14020.0,182.53,3,0
14021.0,245.1,4,0
14022.0,47.52,1,0
14024.0,102.69,1,0
14025.0,422.51,10,0
14026.0,119.68,2,0
14028.0,3627.9,5,2
14030.0,2463.57,16,2
14031.0,2433.68,35,2
14032.0,192.84,8,0
14033.0,0.19,1,0
14035.0,261.07,6,0
14037.0,169.86,5,0
14038.0,234.91,4,0
14039.0,17.25,1,0
14040.0,2126.45,27,2
14042.0,78.54,1,0
14043.0,113.37,3,0
14044.0,1608.23,7,0
14045.0,130.10999999999999,16,2
14047.0,555.82,14,2
14048.0,178.56,2,0
14049.0,1950.01,12,2
14051.0,493.45,17,2
14052.0,216.25,1,0
14053.0,6.67,2,0
14055.0,95.17,2,0
14057.0,374.45,5,0
14058.0,86.28,2,0
14060.0,126.62,14,2
14061.0,164.44,3,0
14062.0,718.49,15,2
14063.0,39920.95,13,1
14064.0,256.14,14,2
14065.0,181.74,4,0
14068.0,407.41,4,0
14069.0,175.97,2,0
14070.0,200.25,1,0
14072.0,122.1,1,0
14074.0,5.9,1,0
14075.0,106.42999999999999,3,0
14077.0,33.8,1,0
14078.0,275.12,4,0
14079.0,243.63,1,0
14080.0,699.64,5,0
14081.0,2136.2400000000002,13,2
14082.0,73.59,1,0
14083.0,212.12,3,0
14084.0,6.22,1,0
14085.0,1842.65,16,2
14086.0,39.95,1,0
14087.0,334.36,3,0
14088.0,1936.43,6,0
14091.0,40.84,2,0
14092.0,546.65,11,0
14094.0,126.89,2,0
14095.0,2.95,1,0
14097.0,87.0,2,0
14099.0,710.91,10,0
14101.0,86.27,8,0
14103.0,0.0,1,0
14104.0,284.63,3,0
14105.0,616.84,7,0
14106.0,8.95,1,0
14107.0,327.54,5,0
14108.0,41.2,2,0
14110.0,719.83,22,2
14112.0,447.31,15,2
14113.0,304.58,23,2
14114.0,183.48,5,0
14115.0,48.230000000000004,2,0
14118.0,78.3,1,0
14119.0,36.25,2,0
14120.0,5.95,1,0
14122.0,73.98,5,0
14123.0,78.59,1,0
14126.0,60.27,1,0
14127.0,302.11,3,0
14128.0,38.8,2,0
14129.0,122.53,4,0
14130.0,315.89,3,0
14131.0,109.47,1,0
14133.0,127.7,1,0
14134.0,603.74,15,2
14135.0,216.49,12,0
14136.0,315.28000000000003,7,0
14137.0,11.73,2,0
14139.0,98.3,3,0
14142.0,118.51,4,0
14144.0,2.55,1,0
14145.0,65.1,3,0
14146.0,750.51,7,0
14147.0,85.13,9,0
14148.0,30.97,1,0
14151.0,141.59,3,0
14152.0,142.76,6,0
14153.0,15.43,1,0
14154.0,740.99,8,0
14156.0,29888.03,138,1
14157.0,119.75,3,0
14159.0,1215.56,11,2
14160.0,269.62,7,0
14161.0,516.96,5,0
14163.0,11.14,1,0
14166.0,174.2,2,0
14167.0,268.3,4,0
14168.0,60.25,3,0
14169.0,260.67,2,0
14170.0,385.6,3,0
14171.0,19.54,1,0
14172.0,304.14,4,0
14173.0,26.83,3,0
14175.0,994.41,10,0
14176.0,56.09,2,0
14177.0,660.6,9,0
14180.0,895.14,12,2
14181.0,143.35,2,0
14182.0,265.29,5,0
14183.0,188.72,2,0
14186.0,153.06,5,0
14187.0,38.4,1,0
14189.0,205.73,2,0
14190.0,39.95,1,0
14191.0,33.6,3,0
14192.0,23.44,1,0
14193.0,56.55,1,0
14194.0,1148.53,22,2
14195.0,17.27,7,0
14197.0,93.5,1,0
14198.0,296.02,6,0
14199.0,91.7,5,0
14200.0,83.25,1,0
14201.0,59.9,3,0
14202.0,245.17999999999998,3,0
14203.0,86.34,1,0
14204.0,518.87,3,0
14205.0,437.73,9,0
14206.0,134.62,3,0
14207.0,8.9,1,0
14208.0,59.62,1,0
14209.0,756.74,12,2
14210.0,823.18,15,2
14211.0,386.51,13,2
14212.0,21.27,1,0
14213.0,48.9,2,0
14215.0,298.99,4,0
14216.0,91.02,2,0
14217.0,513.17,11,0
14219.0,151.27,2,0
14220.0,76.75,2,0
14221.0,530.18,9,0
14224.0,516.45,5,0
14225.0,262.84,5,0
14226.0,75.84,2,0
14227.0,490.23,7,0
14228.0,180.47,3,0
14229.0,182.73,6,0
14230.0,181.48,3,0
14231.0,38.93,1,0
14233.0,141.05,5,0
14235.0,157.56,4,0
14236.0,126.41,6,0
14237.0,118.53,3,0
14238.0,24.64,2,0
14239.0,377.04,11,0
14240.0,49.800000000000004,1,0
14241.0,2.5,1,0
14243.0,831.42,10,0
14244.0,23.96,2,0
14247.0,380.49,5,0
14248.0,94.87,2,0
14249.0,1166.161,12,2
14252.0,126.33,1,0
14253.0,70.75,2,0
14254.0,56.99,1,0
14255.0,3442.86,4,2
14256.0,365.74,6,0
14257.0,268.5,4,0
14258.0,836.53,22,2
14260.0,156.10999999999999,3,0
14263.0,37.74,1,0
14264.0,354.58,6,0
14265.0,195.44,2,0
14266.0,1.69,1,0
14267.0,19.9,2,0
14268.0,65.25,1,0
14269.0,103.47,2,0
14271.0,71.98,1,0
14272.0,73.39,2,0
14274.0,25.0,1,0
14275.0,44.74,6,0
14276.0,140.48,8,0
14277.0,765.23,10,0
14278.0,33.97,1,0
14279.0,13.59,2,0
14281.0,47.0,1,0
14282.0,160.0,12,0
14283.0,79.15,4,0
14284.0,122.28,1,0
14285.0,274.31,5,0
14286.0,289.1,7,0
14290.0,295.25,8,0
14291.0,577.37,13,2
14292.0,306.59,13,2
14293.0,258.18,7,0
14294.0,76.97,1,0
14295.0,246.6,6,0
14296.0,101.09,3,0
14298.0,2068.19,39,2
14299.0,676.15,25,2
14301.0,143.8,5,0
14302.0,81.4,3,0
14303.0,32.35,2,0
14304.0,249.14000000000001,3,0
14306.0,15.2,4,0
14307.0,396.9,6,0
14308.0,3143.49,5,2
14309.0,195.04999999999998,2,0
14310.0,51.0,1,0
14311.0,30.57,1,0
14312.0,413.28,5,0
14313.0,302.31,1,0
14314.0,9.15,2,0
14315.0,116.72999999999999,3,0
14316.0,27.55,6,0
14318.0,14.74,1,0
14319.0,58.42,2,0
14320.0,243.64,4,0
14321.0,136.27,3,0
14322.0,81.55,6,0
14324.0,126.21000000000001,2,0
14325.0,20.75,1,0
14326.0,160.28,2,0
14327.0,203.1,5,0
14328.0,1335.16,3,0
14329.0,1101.04,14,2
14330.0,33.99,1,0
14332.0,110.65,2,0
14334.0,281.74,5,0
14337.0,95.88,1,0
14338.0,35.23,1,0
14339.0,17.49,1,0
14341.0,350.52,11,0
14342.0,47.0,3,0
14343.0,573.68,4,0
14344.0,570.66,14,2
14346.0,231.39000000000001,3,0
14347.0,16.4,1,0
14350.0,201.04,2,0
14353.0,33.449999999999996,2,0
14355.0,130.43,3,0
14358.0,55.55,3,0
14361.0,37.94,1,0
14363.0,27.42,2,0
14365.0,100.08,2,0
14366.0,8.5,1,0
14369.0,76.1,2,0
14370.0,345.24,9,0
14372.0,174.62,3,0
14374.0,58.55,1,0
14375.0,451.99,2,0
14376.0,70.74,1,0
14378.0,33.25,1,0
14379.0,328.24,2,0
14380.0,197.65,2,0
14381.0,96.01,1,0
14382.0,341.18,2,0
14384.0,5.85,1,0
14388.0,681.0,12,2
14389.0,100.89,6,0
14390.0,746.48,7,0
14391.0,11.3,1,0
14392.0,38.0,1,0
14394.0,15.6,1,0
14395.0,1423.22,13,2
14396.0,611.64,6,0
14398.0,207.73000000000002,2,0
14399.0,516.58,9,0
14400.0,84.97,3,0
14401.0,232.9,11,0
14402.0,9.2,1,0
14403.0,25.22,4,0
14404.0,374.07,9,0
14405.0,3.9,1,0
14408.0,41.63,4,0
14409.0,102.9,6,0
14410.0,527.65,2,0
14412.0,48.74,1,0
14413.0,526.0,3,0
14414.0,123.35000000000001,1,0
14415.0,2257.95,14,2
14417.0,329.34000000000003,1,0
14419.0,70.2,1,0
14420.0,224.29999999999998,5,0
14421.0,185.58,5,0
14422.0,1025.8,15,2
14423.0,33.32,3,0
14425.0,136.68,5,0
14426.0,1331.09,11,2
14427.0,386.42,2,0
14429.0,53.27,1,0
14430.0,173.1,5,0
14431.0,194.53,3,0
14433.0,191.1,1,0
14435.0,1.67,1,0
14436.0,2.31,1,0
14437.0,146.15,6,0
14439.0,478.05,4,0
14440.0,391.47,11,0
14441.0,656.81,10,0
14442.0,1094.25,7,0
14443.0,151.41,4,0
14444.0,16.44,1,0
14445.0,86.95,1,0
14446.0,61.88,1,0
14447.0,95.59,1,0
14449.0,554.58,5,0
14450.0,112.83,4,0
14451.0,938.0600000000001,16,2
14452.0,216.55,2,0
14454.0,380.74,6,0
14455.0,112.69,5,0
14458.0,62.98,1,0
14459.0,319.111,2,0
14460.0,47.01,8,0
14461.0,1578.3,11,2
14462.0,151.43,1,0
14463.0,16.4,1,0
14464.0,14.75,2,0
14465.0,149.42000000000002,8,0
14466.0,371.71999999999997,7,0
14467.0,482.29,8,0
14468.0,63.47,1,0
14469.0,573.16,4,0
14470.0,73.45,1,0
14471.0,129.21,2,0
14472.0,157.49,1,0
14474.0,355.49,1,0
14475.0,15.700000000000001,1,0
14477.0,10.2,5,0
14478.0,150.29,4,0
14479.0,389.32,3,0
14480.0,146.82,4,0
14481.0,670.45,4,0
14482.0,299.27,8,0
14483.0,5.0,1,0
14484.0,81.51,3,0
14486.0,11.7,2,0
14487.0,125.94,3,0
14489.0,162.55,3,0
14490.0,152.87,2,0
14491.0,16.6,1,0
14492.0,467.11,10,0
14493.0,701.51,7,0
14494.0,19.86,2,0
14495.0,17.0,2,0
14496.0,482.81,9,0
14497.0,40.980000000000004,1,0
14498.0,584.67,5,0
14499.0,294.7,7,0
14505.0,2556.61,16,2
14506.0,610.62,3,0
14507.0,621.87,7,0
14508.0,455.38,4,0
14509.0,87.75,1,0
14510.0,165.12,4,0
14512.0,129.91,5,0
14513.0,13.84,3,0
14514.0,638.18,7,0
14515.0,222.64,9,0
14516.0,105.2,1,0
14519.0,109.44,2,0
14521.0,48.1,2,0
14522.0,76.5,4,0
14524.0,380.87,4,0
14525.0,639.43,8,0
14526.0,84.53,1,0
14527.0,9625.22,108,3
14530.0,925.37,13,2
14531.0,71.48,1,0
14532.0,1118.06,8,0
14533.0,128.28,6,0
14534.0,725.23,13,2
14535.0,1581.18,7,0
14537.0,67.34,2,0
14538.0,336.92,3,0
14540.0,731.72,9,0
14541.0,205.3,6,0
14543.0,1214.11,29,2
14544.0,140.81,1,0
14545.0,94.94,1,0
14546.0,996.4,11,2
14548.0,333.07,7,0
14549.0,240.98,3,0
14550.0,136.06,2,0
14551.0,210.69,7,0
14552.0,209.33,2,0
14553.0,369.4,5,0
14555.0,396.26,5,0
14556.0,559.99,3,0
14558.0,140.15,5,0
14559.0,2.1,1,0
14560.0,506.93,22,2
14562.0,463.9,8,0
14563.0,477.42,2,0
14564.0,421.29,5,0
14565.0,97.7,1,0
14566.0,20.2,3,0
14568.0,92.97,2,0
14569.0,52.62,3,0
14570.0,125.71,1,0
14571.0,87.89999999999999,1,0
14572.0,855.54,5,0
14573.0,679.44,5,0
14574.0,30.45,1,0
14575.0,238.51,1,0
14576.0,2.95,1,0
14577.0,167.09,3,0
14579.0,49.8,1,0
14580.0,4.95,1,0
14581.0,165.2,1,0
14583.0,476.08,3,0
14584.0,254.31,4,0
14585.0,147.38,4,0
14588.0,44.79,1,0
14589.0,23.85,1,0
14590.0,861.93,28,2
14593.0,1324.35,15,2
14594.0,93.27,1,0
14595.0,58.65,2,0
14596.0,192.78,1,0
14597.0,112.17,4,0
14598.0,108.17999999999999,2,0
14599.0,196.14000000000001,2,0
14600.0,70.85,1,0
14602.0,110.32000000000001,1,0
14604.0,46.66,1,0
14605.0,376.52,4,0
14606.0,11247.37,135,3
14607.0,406.93,10,0
14608.0,92.33,8,0
14609.0,2.96,7,0
14610.0,20.1,2,0
14611.0,87.25,3,0
14612.0,98.4,1,0
14613.0,1.06,1,0
14614.0,52.56,1,0
14615.0,167.36,6,0
14616.0,5.8,2,0
14617.0,25.77,2,0
14618.0,183.51999999999998,6,0
14619.0,132.75,1,0
14621.0,212.31,10,0
14623.0,433.84,6,0
14624.0,92.91,4,0
14625.0,832.47,14,2
14626.0,276.03,8,0
14627.0,96.2,2,0
14628.0,194.87,3,0
14630.0,107.2,1,0
14631.0,144.57,4,0
14634.0,264.46,7,0
14635.0,58.15,1,0
14637.0,10.12,1,0
14639.0,489.78000000000003,3,0
14640.0,331.42,8,0
14643.0,122.66,3,0
14644.0,289.92,8,0
14645.0,75.95,2,0
14646.0,5681.19,87,3
14647.0,99.15,1,0
14648.0,982.84,19,2
14649.0,1222.0,7,0
14650.0,27.4,1,0
14651.0,600.41,7,0
14653.0,611.02,5,0
14654.0,35.85,1,0
14655.0,186.85999999999999,7,0
14656.0,422.92,3,0
14657.0,218.74,2,0
14662.0,236.31,3,0
14663.0,152.95,2,0
14665.0,116.3,2,0
14667.0,2615.33,36,2
14668.0,26.34,1,0
14669.0,592.3,4,0
14670.0,127.96000000000001,1,0
14671.0,176.73,2,0
14672.0,121.63,2,0
14673.0,193.56,3,0
14674.0,37.519999999999996,1,0
14675.0,269.39,1,0
14676.0,157.52,8,0
14677.0,33.18,1,0
14678.0,100.43,2,0
14679.0,214.92,5,0
14680.0,3219.81,65,2
14681.0,72.15,3,0
14682.0,260.74,4,0
14683.0,24.55,1,0
14684.0,172.05,1,0
14685.0,668.79,13,2
14686.0,534.62,6,0
14687.0,85.32,2,0
14688.0,400.22,8,0
14690.0,182.7,2,0
14692.0,281.68,8,0
14693.0,245.60999999999999,7,0
14694.0,41.08,1,0
14695.0,311.8,4,0
14696.0,109.41,3,0
14699.0,93.36,3,0
14700.0,184.6,2,0
14701.0,848.93,6,0
14702.0,1368.89,15,2
14704.0,159.81,2,0
14706.0,79.74,1,0
14707.0,2.9,2,0
14708.0,135.66,3,0
14709.0,688.48,13,2
14710.0,619.38,9,0
14712.0,30.650000000000002,1,0
14713.0,779.97,14,2
14714.0,227.38,6,0
14715.0,225.35999999999999,4,0
14716.0,85.05,1,0
14717.0,40.7,2,0
14718.0,21.72,1,0
14721.0,72.07,1,0
14722.0,223.45,2,0
14723.0,404.79,7,0
14724.0,107.91,1,0
14725.0,86.81,4,0
14726.0,37.85,1,0
14727.0,60.96,3,0
14728.0,48.68,1,0
14729.0,277.57,3,0
14732.0,635.66,14,2
14733.0,563.77,4,0
14734.0,317.28,5,0
14735.0,720.15,25,2
14736.0,301.83,2,0
14737.0,112.39,1,0
14738.0,156.42000000000002,3,0
14739.0,522.19,21,2
14740.0,537.41,9,0
14741.0,53.9,2,0
14742.0,84.8,1,0
14743.0,3.9899999999999998,1,0
14744.0,450.71,9,0
14745.0,201.62,11,0
14746.0,13.75,4,0
14748.0,261.13,12,0
14749.0,30.69,1,0
14750.0,84.3,1,0
14751.0,18.450000000000003,2,0
14753.0,32.46,1,0
14754.0,271.81,5,0
14755.0,993.08,18,2
14756.0,347.15999999999997,3,0
14758.0,349.74,3,0
14761.0,41.91,1,0
14762.0,28.009999999999998,1,0
14763.0,9.95,1,0
14766.0,593.8100000000001,9,0
14767.0,94.33,1,0
14769.0,882.7,11,2
14770.0,606.51,7,0
14771.0,59.19,3,0
14773.0,54.95,2,0
14774.0,67.64999999999999,1,0
14775.0,23.01,1,0
14776.0,88.74,6,0
14777.0,91.91,2,0
14781.0,530.31,1,0
14783.0,44.77,2,0
14784.0,21.08,1,0
14786.0,7.04,1,0
14787.0,34.32,1,0
14788.0,83.49,1,0
14790.0,189.33,6,0
14791.0,65.79,1,0
14793.0,57.09,1,0
14794.0,335.67,4,0
14796.0,954.95,14,2
14797.0,66.73,1,0
14798.0,67.51,6,0
14799.0,34.15,1,0
14800.0,903.01,8,0
14802.0,4508.9400000000005,6,2
14805.0,351.81,3,0
14806.0,18.54,1,0
14807.0,128.24,2,0
14809.0,69.76,2,0
14810.0,180.71,3,0
14811.0,79.95,1,0
14812.0,79.42,1,0
14813.0,471.23,4,0
14814.0,81.47,1,0
14817.0,736.58,7,0
14818.0,207.23000000000002,3,0
14819.0,161.57,2,0
14820.0,164.47,5,0
14821.0,205.84,7,0
14822.0,24.1,1,0
14824.0,344.6,8,0
14825.0,473.86,16,2
14826.0,30.450000000000003,2,0
14827.0,0.0,1,0
14828.0,142.82,11,0
14829.0,156.59,4,0
14831.0,313.26,7,0
14832.0,920.01,3,0
14833.0,14.0,1,0
14834.0,111.38,1,0
14835.0,5.25,3,0
14837.0,158.0,7,0
14838.0,218.34,2,0
14839.0,172.59,3,0
14840.0,58.43,2,0
14841.0,507.07,8,0
14843.0,13.899999999999999,1,0
14844.0,405.77,8,0
14845.0,0.25,1,0
14846.0,31.77,2,0
14847.0,233.35,3,0
14848.0,14.69,1,0
14849.0,849.16,25,2
14850.0,394.46,8,0
14851.0,25.970000000000002,1,0
14852.0,323.33,15,2
14853.0,140.24,4,0
14854.0,226.18,6,0
14855.0,527.58,5,0
14857.0,449.151,7,0
14858.0,21.45,1,0
14859.0,22.37,1,0
14861.0,206.91,13,2
14864.0,8.0,1,0
14865.0,2.2,3,0
14866.0,125.03,8,0
14867.0,653.99,16,2
14868.0,129.82,4,0
14869.0,420.14,6,0
14870.0,308.55,8,0
14871.0,373.93,5,0
14872.0,76.97,4,0
14873.0,81.65,1,0
14874.0,7.180000000000001,1,0
14875.0,201.0,2,0
14876.0,32.36,2,0
14877.0,206.55,2,0
14878.0,714.45,19,2
14879.0,83.59,1,0
14882.0,221.38,13,2
14884.0,15.0,1,0
14885.0,30.52,3,0
14890.0,107.17,2,0
14891.0,71.48,2,0
14892.0,45.65,1,0
14893.0,111.23,4,0
14894.0,89.71,4,0
14895.0,2143.2,24,2
14896.0,712.19,9,0
14897.0,282.67,5,0
14898.0,628.67,12,2
14899.0,518.54,1,0
14900.0,0.29,1,0
14901.0,210.12,6,0
14902.0,110.49,3,0
14904.0,120.96000000000001,2,0
14905.0,150.01,7,0
14906.0,203.86,3,0
14907.0,506.63,14,2
14908.0,14.3,1,0
14909.0,252.67,5,0
14911.0,40282.4,270,1
14912.0,1220.31,8,0
14913.0,353.5,4,0
14914.0,1.95,1,0
14915.0,304.06,10,0
14916.0,156.95,6,0
14917.0,64.75,2,0
14918.0,402.02,7,0
14919.0,41.85,1,0
14920.0,128.33,1,0
14922.0,199.42000000000002,2,0
14924.0,151.66000000000003,2,0
14925.0,7.95,1,0
14926.0,11.1,3,0
14927.0,46.6,1,0
14928.0,38.83,2,0
14929.0,49.17,1,0
14930.0,887.61,6,0
14932.0,249.39,2,0
14933.0,14.75,5,0
14934.0,631.19,6,0
14935.0,17.779999999999998,1,0
14936.0,714.59,5,0
14938.0,239.57,4,0
14939.0,934.66,1,0
14940.0,52.55,2,0
14941.0,16.4,1,0
14942.0,87.44,5,0
14943.0,15.920000000000002,1,0
14944.0,522.03,10,0
14945.0,17.05,1,0
14947.0,234.19,4,0
14949.0,88.5,6,0
14952.0,715.22,29,2
14953.0,406.15,4,0
14954.0,120.96,1,0
14955.0,81.42,1,0
14956.0,2.12,1,0
14957.0,56.15,1,0
14958.0,163.04,3,0
14961.0,1084.99,16,2
14962.0,38.89,3,0
14963.0,646.1,8,0
14966.0,296.93,5,0
14967.0,382.42999999999995,6,0
14968.0,213.54,1,0
14969.0,42.11,1,0
14970.0,411.95,12,0
14972.0,5.050000000000001,1,0
14975.0,35.8,1,0
14977.0,9.84,1,0
14978.0,576.76,7,0
14979.0,158.65,1,0
14980.0,83.7,1,0
14981.0,39.0,2,0
14982.0,97.73,1,0
14983.0,77.1,1,0
14984.0,74.07,4,0
14986.0,230.75,2,0
14987.0,44.9,8,0
14988.0,428.89,6,0
14989.0,55.7,1,0
14990.0,99.86,2,0
14991.0,85.31,1,0
14992.0,50.839999999999996,1,0
14993.0,17.14,1,0
14994.0,703.62,8,0
14996.0,92.88,2,0
14997.0,10.959999999999999,1,0
14998.0,251.43,2,0
14999.0,29.12,1,0
15001.0,200.35,2,0
15002.0,720.95,6,0
15003.0,763.21,7,0
15005.0,3593.09,42,2
15006.0,244.12,1,0
15008.0,3.6,2,0
15011.0,41.57,2,0
15012.0,342.73,2,0
15013.0,564.11,10,0
15015.0,676.93,20,2
15016.0,266.41,5,0
15018.0,36.5,1,0
15020.0,89.41,1,0
15021.0,655.65,7,0
15022.0,52.15,1,0
15023.0,1847.67,12,2
15024.0,579.64,8,0
15025.0,249.24,1,0
15026.0,164.64,2,0
15027.0,207.66,7,0
15028.0,186.64,3,0
15029.0,30.17,2,0
15030.0,112.23,7,0
15031.0,886.74,12,2
15032.0,153.15,7,0
15034.0,1171.54,6,0
15037.0,106.93,2,0
15038.0,469.77,4,0
15039.0,4409.7,56,2
15040.0,7.49,1,0
15041.0,54.980000000000004,1,0
15042.0,2.96,1,0
15043.0,166.45,5,0
15044.0,2576.11,25,2
15046.0,698.42,12,2
15048.0,66.35,1,0
15050.0,211.76,2,0
15051.0,383.9,7,0
15055.0,267.02,3,0
15056.0,22.25,1,0
15057.0,149.83,4,0
15058.0,257.56,6,0
15059.0,1121.24,16,2
15061.0,1319.78,90,3
15062.0,290.75,4,0
15064.0,320.0,4,0
15065.0,52.89,1,0
15067.0,453.86,3,0
15068.0,244.23,2,0
15070.0,115.75,3,0
15071.0,132.64000000000001,2,0
15072.0,18.35,1,0
15073.0,433.1,5,0
15074.0,51.62,2,0
15076.0,138.78,4,0
15077.0,168.67000000000002,4,0
15078.0,1105.18,28,2
15079.0,419.2,13,2
15080.0,74.05,2,0
15081.0,339.76,8,0
15082.0,13.45,1,0
15084.0,184.73999999999998,2,0
15085.0,20.91,1,0
15086.0,31.740000000000002,2,0
15091.0,96.89,4,0
15092.0,101.1,2,0
15093.0,568.49,26,2
15094.0,15.25,2,0
15095.0,196.77,6,0
15097.0,154.37,4,0
15100.0,134.6,11,0
15101.0,308.69,8,0
15102.0,88.98,2,0
15105.0,132.58,2,0
15107.0,199.8,5,0
15109.0,96.15,2,0
15110.0,136.9,2,0
15111.0,285.06,3,0
15112.0,30.5,1,0
15114.0,111.85,2,0
15115.0,43.63,2,0
15117.0,95.1,3,0
15122.0,545.35,10,0
15123.0,225.9,3,0
15124.0,64.49,2,0
15125.0,549.5600000000001,13,2
15126.0,70.07,2,0
15127.0,56.480000000000004,1,0
15128.0,49.61,1,0
15129.0,264.46,12,0
15131.0,14.56,1,0
15133.0,63.989999999999995,2,0
15134.0,20.7,2,0
15135.0,65.28999999999999,1,0
15137.0,80.69,5,0
15138.0,144.38,2,0
15140.0,74.62,1,0
15141.0,153.26,9,0
15142.0,240.95,6,0
15143.0,54.47,1,0
15144.0,473.51,15,2
15149.0,374.42,4,0
15150.0,622.2,3,0
15151.0,786.34,2,0
15152.0,61.15,2,0
15154.0,460.96999999999997,2,0
15155.0,93.91,1,0
15157.0,37.34,2,0
15158.0,347.28999999999996,2,0
15159.0,244.05,4,0
15160.0,51.82,3,0
15161.0,61.75,1,0
15162.0,83.2,2,0
15164.0,690.23,7,0
15165.0,134.65,1,0
15166.0,29.64,1,0
15167.0,897.85,4,0
15169.0,138.65,2,0
15170.0,12.7,1,0
15173.0,246.55,8,0
15174.0,66.83,1,0
15176.0,233.17000000000002,2,0
15177.0,98.36,1,0
15179.0,714.04,10,0
15180.0,112.33,3,0
15181.0,24.04,4,0
15182.0,352.752,12,0
15183.0,145.21,4,0
15184.0,56.01,2,0
15186.0,109.68,3,0
15188.0,59.910000000000004,1,0
15189.0,100.11,5,0
15190.0,90.49,1,0
15191.0,116.3,3,0
15192.0,143.72,3,0
15194.0,461.95,18,2
15196.0,105.15,2,0
15197.0,81.25,5,0
15198.0,82.28,4,0
15199.0,159.2,6,0
15200.0,113.9,1,0
15201.0,71.11,3,0
15202.0,14573.16,8,2
15203.0,287.29,9,0
15207.0,44.96,5,0
15208.0,24.5,1,0
15209.0,45.29,1,0
15210.0,190.91,2,0
15211.0,118.79,1,0
